#SUBMITTED ID	FBID_KEY	NAME	SYMBOL
FBgn0054052	FBgn0054052	long non-coding RNA:CR34052	lncRNA:CR34052
FBgn0054054	FBgn0054054	-	CG34054
FBgn0054056	FBgn0054056	-	CG34056
FBgn0054057	FBgn0054057	-	CG34057
FBgn0058002	FBgn0058002	NADH dehydrogenase (ubiquinone) AGGG subunit	ND-AGGG
FBgn0058006	FBgn0058006	-	CG40006
FBgn0058045	FBgn0058045	-	CG40045
FBgn0058053	FBgn0058053	long non-coding RNA:CR40053	lncRNA:CR40053
FBgn0058064	FBgn0058064	Aldehyde reductase Y	ARY
FBgn0058160	FBgn0058160	-	CG40160
FBgn0058172	FBgn0058172	long non-coding RNA:CR40172	lncRNA:CR40172
FBgn0058191	FBgn0058191	-	CG40191
FBgn0058198	FBgn0058198	-	CG40198
FBgn0058263	FBgn0058263	Major Facilitator Superfamily Transporter 17	MFS17
FBgn0058298	FBgn0058298	-	CG40298
FBgn0058439	FBgn0058439	-	CG40439
FBgn0058469	FBgn0058469	long non-coding RNA:CR40469	lncRNA:CR40469
FBgn0058470	FBgn0058470	-	CG40470
FBgn0060291	FBgn0060291	snoRNA:U49:66Db	snoRNA:U49:66Db
FBgn0060292	FBgn0060292	snoRNA:U49:66Da	snoRNA:U49:66Da
FBgn0060296	FBgn0060296	painless	pain
FBgn0061188	FBgn0061188	long non-coding RNA:Yu	lncRNA:Yu
FBgn0061196	FBgn0061196	-	CG15468
FBgn0061197	FBgn0061197	salto	salto
FBgn0061198	FBgn0061198	Haematopoietic stem/progenitor cell protein 300	HSPC300
FBgn0061200	FBgn0061200	Nucleoporin 153kD	Nup153
FBgn0061209	FBgn0061209	His2B:CG17949	His2B:CG17949
FBgn0061356	FBgn0061356	-	CG18003
FBgn0061359	FBgn0061359	-	CG33671
FBgn0061360	FBgn0061360	-	CG33672
FBgn0061361	FBgn0061361	-	CG33786
FBgn0061362	FBgn0061362	-	CG33785
FBgn0061435	FBgn0061435	-	CG30270
FBgn0061469	FBgn0061469	Ubiquitin protein ligase E3A	Ube3a
FBgn0061476	FBgn0061476	Zwilch	Zwilch
FBgn0061492	FBgn0061492	logjam	loj
FBgn0061515	FBgn0061515	endosulfine	endos
FBgn0062411	FBgn0062411	Copper transporter 1C	Ctr1C
FBgn0062412	FBgn0062412	Copper transporter 1B	Ctr1B
FBgn0062413	FBgn0062413	Copper transporter 1A	Ctr1A
FBgn0062440	FBgn0062440	Essential MCU regulator	EMRE
FBgn0062442	FBgn0062442	CDGSH iron sulfur domain 2	Cisd2
FBgn0062449	FBgn0062449	-	CG13197
FBgn0062517	FBgn0062517	-	CG16984
FBgn0062565	FBgn0062565	Odorant receptor 19b	Or19b
FBgn0062928	FBgn0062928	hairpin RNA:CR33940	hpRNA:CR33940
FBgn0062961	FBgn0062961	long non-coding RNA:CR33942	lncRNA:CR33942
FBgn0062978	FBgn0062978	-	CG31808
FBgn0063083	FBgn0063083	long non-coding RNA:CR33948	lncRNA:CR33948
FBgn0063127	FBgn0063127	long non-coding RNA:CR33938	lncRNA:CR33938
FBgn0063261	FBgn0063261	-	CG31275
FBgn0063298	FBgn0063298	antisense RNA:CR31429	asRNA:CR31429
FBgn0063368	FBgn0063368	Glycoprotein hormone beta 5	Gpb5
FBgn0063373	FBgn0063373	snoRNA:snR38:54Ec	snoRNA:snR38:54Ec
FBgn0063374	FBgn0063374	snoRNA:snR38:54Eb	snoRNA:snR38:54Eb
FBgn0063375	FBgn0063375	-	snoRNA:Me28S-G3277a
FBgn0063376	FBgn0063376	snoRNA:U76:54Eb	snoRNA:U76:54Eb
FBgn0063377	FBgn0063377	-	snoRNA:Me28S-A1666a
FBgn0063378	FBgn0063378	snoRNA:U31:54Ed	snoRNA:U31:54Ed
FBgn0063379	FBgn0063379	snoRNA:U31:54Ec	snoRNA:U31:54Ec
FBgn0063380	FBgn0063380	snoRNA:U31:54Eb	snoRNA:U31:54Eb
FBgn0063381	FBgn0063381	-	snoRNA:Me28S-G3081a
FBgn0063382	FBgn0063382	snoRNA:U29:54Ed	snoRNA:U29:54Ed
FBgn0063383	FBgn0063383	snoRNA:U29:54Ec	snoRNA:U29:54Ec
FBgn0063384	FBgn0063384	snoRNA:U29:54Eb	snoRNA:U29:54Eb
FBgn0063385	FBgn0063385	-	snoRNA:Me28S-A3407a
FBgn0063386	FBgn0063386	-	snoRNA:Me18S-A28a
FBgn0063387	FBgn0063387	snoRNA:U27:54Eb	snoRNA:U27:54Eb
FBgn0063388	FBgn0063388	snoRNA:U27:54Ea	snoRNA:U27:54Ea
FBgn0063389	FBgn0063389	-	snoRNA:Me18S-G1620
FBgn0063391	FBgn0063391	snoRNA:U14:30Eb	snoRNA:U14:30Eb
FBgn0063392	FBgn0063392	snoRNA:U14:30Ea	snoRNA:U14:30Ea
FBgn0063449	FBgn0063449	U snoRNA host gene 2	Uhg2
FBgn0063485	FBgn0063485	Lasp	Lasp
FBgn0063491	FBgn0063491	Glutathione S transferase E9	GstE9
FBgn0063492	FBgn0063492	Glutathione S transferase E8	GstE8
FBgn0063493	FBgn0063493	Glutathione S transferase E7	GstE7
FBgn0063494	FBgn0063494	Glutathione S transferase E6	GstE6
FBgn0063495	FBgn0063495	Glutathione S transferase E5	GstE5
FBgn0063496	FBgn0063496	Glutathione S transferase E4	GstE4
FBgn0063497	FBgn0063497	Glutathione S transferase E3	GstE3
FBgn0063498	FBgn0063498	Glutathione S transferase E2	GstE2
FBgn0063499	FBgn0063499	Glutathione S transferase E10	GstE10
FBgn0063649	FBgn0063649	-	CG6006
FBgn0063667	FBgn0063667	-	CG32335
FBgn0063670	FBgn0063670	-	CG40228
FBgn0063923	FBgn0063923	Kaz1-ORFB	Kaz1-ORFB
FBgn0064115	FBgn0064115	Glutamyl-tRNA amidotransferase, subunit C	GatC
FBgn0064116	FBgn0064116	anorexia	anox
FBgn0064117	FBgn0064117	SRA stem-loop interacting RNA binding protein 1	SLIRP1
FBgn0064119	FBgn0064119	-	CG33934
FBgn0064123	FBgn0064123	stargazin-like protein	stg1
FBgn0064126	FBgn0064126	-	CG33722
FBgn0064225	FBgn0064225	Ribosomal protein L5	RpL5
FBgn0064227	FBgn0064227	Red herring	Rdh
FBgn0064237	FBgn0064237	Imaginal disc growth factor 5	Idgf5
FBgn0064766	FBgn0064766	-	CG7600
FBgn0064912	FBgn0064912	-	CG31178
FBgn0065032	FBgn0065032	Actin-related protein 2/3 complex, subunit 3B	Arpc3B
FBgn0065035	FBgn0065035	AlkB	AlkB
FBgn0065046	FBgn0065046	snoRNA:U3:9B	snoRNA:U3:9B
FBgn0065047	FBgn0065047	snoRNA:U3:54Ab	snoRNA:U3:54Ab
FBgn0065048	FBgn0065048	snoRNA:U3:54Aa	snoRNA:U3:54Aa
FBgn0065051	FBgn0065051	small Cajal body-specific RNA : MeU5-U42	scaRNA:MeU5-U42
FBgn0065053	FBgn0065053	-	snoRNA:Me18S-C1831
FBgn0065055	FBgn0065055	-	snoRNA:Psi28S-2648
FBgn0065057	FBgn0065057	small Cajal body-specific RNA : MeU2-C28	scaRNA:MeU2-C28
FBgn0065058	FBgn0065058	snoRNA:684	snoRNA:684
FBgn0065059	FBgn0065059	snoRNA:660	snoRNA:660
FBgn0065064	FBgn0065064	-	snoRNA:Psi28S-291
FBgn0065066	FBgn0065066	-	snoRNA:Me28S-A2564
FBgn0065070	FBgn0065070	snoRNA:291	snoRNA:291
FBgn0065071	FBgn0065071	-	snoRNA:Or-CD10
FBgn0065073	FBgn0065073	snoRNA:229	snoRNA:229
FBgn0065076	FBgn0065076	snoRNA:185	snoRNA:185
FBgn0065080	FBgn0065080	-	snoRNA:Me18S-A1374
FBgn0065081	FBgn0065081	small non-messenger RNA 838	snmRNA:838
FBgn0065083	FBgn0065083	small non-messenger RNA 765	snmRNA:765
FBgn0065084	FBgn0065084	small non-messenger RNA 763	snmRNA:763
FBgn0065087	FBgn0065087	small non-messenger RNA 649	snmRNA:649
FBgn0065088	FBgn0065088	small non-messenger RNA 641	snmRNA:641
FBgn0065092	FBgn0065092	small non-messenger RNA 438	snmRNA:438
FBgn0065094	FBgn0065094	small non-messenger RNA 419	snmRNA:419
FBgn0065095	FBgn0065095	small non-messenger RNA 400	snmRNA:400
FBgn0065096	FBgn0065096	small non-messenger RNA 359	snmRNA:359
FBgn0065097	FBgn0065097	small non-messenger RNA 357	snmRNA:357
FBgn0065098	FBgn0065098	Ribonuclease MRP RNA	RNaseMRP:RNA
FBgn0065099	FBgn0065099	small nuclear RNA 7SK	snRNA:7SK
FBgn0065100	FBgn0065100	small non-messenger RNA 254	snmRNA:254
FBgn0065101	FBgn0065101	small non-messenger RNA 204	snmRNA:204
FBgn0065102	FBgn0065102	small non-messenger RNA 184	snmRNA:184
FBgn0065104	FBgn0065104	small non-messenger RNA 158	snmRNA:158
FBgn0065105	FBgn0065105	small non-messenger RNA 157	snmRNA:157
FBgn0065107	FBgn0065107	small non-messenger RNA 128	snmRNA:128
FBgn0065108	FBgn0065108	pickpocket 16	ppk16
FBgn0065109	FBgn0065109	pickpocket 11	ppk11
FBgn0065110	FBgn0065110	pickpocket 10	ppk10
FBgn0066084	FBgn0066084	Ribosomal protein L41	RpL41
FBgn0066101	FBgn0066101	Lipophorin receptor 1	LpR1
FBgn0066114	FBgn0066114	Glucuronyltransferase I	GlcAT-I
FBgn0066292	FBgn0066292	Chemosensory protein B 42c	CheB42c
FBgn0066293	FBgn0066293	Chemosensory protein B 42b	CheB42b
FBgn0066303	FBgn0066303	-	CG33932
FBgn0066304	FBgn0066304	Rpp20	Rpp20
FBgn0066365	FBgn0066365	dusky-like	dyl
FBgn0067052	FBgn0067052	Rab at 9D	Rab9D
FBgn0067102	FBgn0067102	Glucosylceramide synthase	GlcT
FBgn0067311	FBgn0067311	Chemosensory protein B 38b	CheB38b
FBgn0067312	FBgn0067312	Chemosensory protein B 38a	CheB38a
FBgn0067317	FBgn0067317	Chibby	Cby
FBgn0067622	FBgn0067622	Like Sm protein 4	LSm-4
FBgn0067628	FBgn0067628	-	CG33331
FBgn0067629	FBgn0067629	-	CG33332
FBgn0067779	FBgn0067779	debra	dbr
FBgn0067782	FBgn0067782	alternative testis transcripts open reading frame B	att-ORFB
FBgn0067783	FBgn0067783	Dephosphocoenzyme A carrier	DPCoAC
FBgn0067861	FBgn0067861	Sperm-specific dynein intermediate chain 1	Sdic1
FBgn0067864	FBgn0067864	Patj	Patj
FBgn0067903	FBgn0067903	Immune induced molecule 18	IM18
FBgn0067905	FBgn0067905	Daisho2	Dso2
FBgn0069056	FBgn0069056	-	CG33226
FBgn0069242	FBgn0069242	eclair	eca
FBgn0069354	FBgn0069354	Porin2	Porin2
FBgn0069913	FBgn0069913	-	CG4681
FBgn0069923	FBgn0069923	-	CG41128
FBgn0069938	FBgn0069938	-	CG41106
FBgn0069969	FBgn0069969	-	CG40498
FBgn0069973	FBgn0069973	-	CG40485
FBgn0082582	FBgn0082582	tropomodulin	tmod
FBgn0082585	FBgn0082585	sprite	sprt
FBgn0082598	FBgn0082598	akirin	akirin
FBgn0082831	FBgn0082831	protein partner of snf	pps
FBgn0082919	FBgn0082919	-	snoRNA:Or-CD4
FBgn0082922	FBgn0082922	snoRNA:Or-aca4	snoRNA:Or-aca4
FBgn0082923	FBgn0082923	snoRNA:Or-aca3	snoRNA:Or-aca3
FBgn0082924	FBgn0082924	snoRNA:Or-aca2	snoRNA:Or-aca2
FBgn0082925	FBgn0082925	snoRNA:Or-aca1	snoRNA:Or-aca1
FBgn0082926	FBgn0082926	snoRNA:Me28S-U1848	snoRNA:Me28S-U1848
FBgn0082927	FBgn0082927	snoRNA:Me28S-G3255b	snoRNA:Me28S-G3255b
FBgn0082928	FBgn0082928	snoRNA:Me28S-G3255a	snoRNA:Me28S-G3255a
FBgn0082929	FBgn0082929	snoRNA:Me28S-G2703c	snoRNA:Me28S-G2703c
FBgn0082930	FBgn0082930	snoRNA:Me28S-G2703b	snoRNA:Me28S-G2703b
FBgn0082931	FBgn0082931	snoRNA:Me28S-G2703a	snoRNA:Me28S-G2703a
FBgn0082932	FBgn0082932	snoRNA:Me28S-G1083d	snoRNA:Me28S-G1083d
FBgn0082933	FBgn0082933	snoRNA:Me28S-G1083c	snoRNA:Me28S-G1083c
FBgn0082934	FBgn0082934	snoRNA:Me28S-G1083b	snoRNA:Me28S-G1083b
FBgn0082935	FBgn0082935	snoRNA:Me28S-G1083a	snoRNA:Me28S-G1083a
FBgn0082936	FBgn0082936	-	snoRNA:Me28S-C2645c
FBgn0082937	FBgn0082937	-	snoRNA:Me28S-C2645b
FBgn0082938	FBgn0082938	-	snoRNA:Me28S-C2645a
FBgn0082939	FBgn0082939	snoRNA:Me28S-C3227b	snoRNA:Me28S-C3227b
FBgn0082940	FBgn0082940	snoRNA:Me28S-C3227a	snoRNA:Me28S-C3227a
FBgn0082941	FBgn0082941	snoRNA:Me28S-A992	snoRNA:Me28S-A992
FBgn0082942	FBgn0082942	snoRNA:Me28S-A982b	snoRNA:Me28S-A982b
FBgn0082943	FBgn0082943	snoRNA:Me28S-A982a	snoRNA:Me28S-A982a
FBgn0082944	FBgn0082944	snoRNA:Me28S-A2634c	snoRNA:Me28S-A2634c
FBgn0082945	FBgn0082945	snoRNA:Me28S-A2634b	snoRNA:Me28S-A2634b
FBgn0082946	FBgn0082946	snoRNA:Me28S-A2634a	snoRNA:Me28S-A2634a
FBgn0082947	FBgn0082947	snoRNA:Me18S-U1356c	snoRNA:Me18S-U1356c
FBgn0082948	FBgn0082948	snoRNA:Me18S-U1356b	snoRNA:Me18S-U1356b
FBgn0082949	FBgn0082949	snoRNA:Me18S-U1356a	snoRNA:Me18S-U1356a
FBgn0082950	FBgn0082950	snoRNA:Me18S-G1952	snoRNA:Me18S-G1952
FBgn0082951	FBgn0082951	snoRNA:Me18S-C1366	snoRNA:Me18S-C1366
FBgn0082952	FBgn0082952	snoRNA:Me18S-A1061	snoRNA:Me18S-A1061
FBgn0082953	FBgn0082953	snoRNA:Psi28S-612	snoRNA:Psi28S-612
FBgn0082954	FBgn0082954	snoRNA:Psi28S-3571	snoRNA:Psi28S-3571
FBgn0082957	FBgn0082957	snoRNA:Psi28S-3405d	snoRNA:Psi28S-3405d
FBgn0082958	FBgn0082958	snoRNA:Psi28S-3405c	snoRNA:Psi28S-3405c
FBgn0082959	FBgn0082959	snoRNA:Psi28S-3405b	snoRNA:Psi28S-3405b
FBgn0082960	FBgn0082960	snoRNA:Psi28S-3405a	snoRNA:Psi28S-3405a
FBgn0082961	FBgn0082961	snoRNA:Psi28S-3385b	snoRNA:Psi28S-3385b
FBgn0082962	FBgn0082962	snoRNA:Psi28S-3385a	snoRNA:Psi28S-3385a
FBgn0082963	FBgn0082963	snoRNA:Psi28S-3378	snoRNA:Psi28S-3378
FBgn0082966	FBgn0082966	snoRNA:Psi28S-3327b	snoRNA:Psi28S-3327b
FBgn0082967	FBgn0082967	snoRNA:Psi28S-3327a	snoRNA:Psi28S-3327a
FBgn0082968	FBgn0082968	snoRNA:Psi28S-3316e	snoRNA:Psi28S-3316e
FBgn0082969	FBgn0082969	snoRNA:Psi28S-3316d	snoRNA:Psi28S-3316d
FBgn0082970	FBgn0082970	snoRNA:Psi28S-3316c	snoRNA:Psi28S-3316c
FBgn0082971	FBgn0082971	snoRNA:Psi28S-3316b	snoRNA:Psi28S-3316b
FBgn0082972	FBgn0082972	snoRNA:Psi28S-3316a	snoRNA:Psi28S-3316a
FBgn0082973	FBgn0082973	snoRNA:Psi28S-3308	snoRNA:Psi28S-3308
FBgn0082974	FBgn0082974	snoRNA:Psi28S-3305c	snoRNA:Psi28S-3305c
FBgn0082975	FBgn0082975	snoRNA:Psi28S-3305b	snoRNA:Psi28S-3305b
FBgn0082976	FBgn0082976	snoRNA:Psi28S-3305a	snoRNA:Psi28S-3305a
FBgn0082978	FBgn0082978	snoRNA:Psi28S-3091b	snoRNA:Psi28S-3091b
FBgn0082979	FBgn0082979	snoRNA:Psi28S-3091a	snoRNA:Psi28S-3091a
FBgn0082980	FBgn0082980	snoRNA:Psi28S-2996	snoRNA:Psi28S-2996
FBgn0082981	FBgn0082981	snoRNA:Psi28S-2949	snoRNA:Psi28S-2949
FBgn0082983	FBgn0082983	snoRNA:Psi28S-2626	snoRNA:Psi28S-2626
FBgn0082986	FBgn0082986	snoRNA:Psi28S-2562	snoRNA:Psi28S-2562
FBgn0082987	FBgn0082987	snoRNA:Psi28S-2444	snoRNA:Psi28S-2444
FBgn0082988	FBgn0082988	snoRNA:Psi28S-2442b	snoRNA:Psi28S-2442b
FBgn0082989	FBgn0082989	snoRNA:Psi28S-2442a	snoRNA:Psi28S-2442a
FBgn0082990	FBgn0082990	snoRNA:Psi28S-2263	snoRNA:Psi28S-2263
FBgn0082993	FBgn0082993	snoRNA:Psi28S-1936	snoRNA:Psi28S-1936
FBgn0082994	FBgn0082994	snoRNA:Psi28S-1837c	snoRNA:Psi28S-1837c
FBgn0082995	FBgn0082995	snoRNA:Psi28S-1837b	snoRNA:Psi28S-1837b
FBgn0082997	FBgn0082997	snoRNA:Psi28S-1232	snoRNA:Psi28S-1232
FBgn0082998	FBgn0082998	snoRNA:Psi28S-1192d	snoRNA:Psi28S-1192d
FBgn0082999	FBgn0082999	snoRNA:Psi28S-1192c	snoRNA:Psi28S-1192c
FBgn0083000	FBgn0083000	snoRNA:Psi28S-1192b	snoRNA:Psi28S-1192b
FBgn0083001	FBgn0083001	snoRNA:Psi28S-1192a	snoRNA:Psi28S-1192a
FBgn0083003	FBgn0083003	snoRNA:Psi28S-1175c	snoRNA:Psi28S-1175c
FBgn0083004	FBgn0083004	snoRNA:Psi28S-1175b	snoRNA:Psi28S-1175b
FBgn0083005	FBgn0083005	snoRNA:Psi28S-1175a	snoRNA:Psi28S-1175a
FBgn0083006	FBgn0083006	snoRNA:Psi28S-1153	snoRNA:Psi28S-1153
FBgn0083007	FBgn0083007	snoRNA:Psi28S-1135f	snoRNA:Psi28S-1135f
FBgn0083008	FBgn0083008	snoRNA:Psi28S-1135e	snoRNA:Psi28S-1135e
FBgn0083009	FBgn0083009	snoRNA:Psi28S-1135d	snoRNA:Psi28S-1135d
FBgn0083010	FBgn0083010	snoRNA:Psi28S-1135c	snoRNA:Psi28S-1135c
FBgn0083011	FBgn0083011	snoRNA:Psi28S-1135b	snoRNA:Psi28S-1135b
FBgn0083012	FBgn0083012	snoRNA:Psi28S-1135a	snoRNA:Psi28S-1135a
FBgn0083013	FBgn0083013	snoRNA:Psi28S-1060	snoRNA:Psi28S-1060
FBgn0083014	FBgn0083014	snoRNA:Psi18S-996	snoRNA:Psi18S-996
FBgn0083015	FBgn0083015	snoRNA:Psi18S-920	snoRNA:Psi18S-920
FBgn0083016	FBgn0083016	snoRNA:Psi18S-841d	snoRNA:Psi18S-841d
FBgn0083017	FBgn0083017	snoRNA:Psi18S-841c	snoRNA:Psi18S-841c
FBgn0083018	FBgn0083018	snoRNA:Psi18S-841b	snoRNA:Psi18S-841b
FBgn0083020	FBgn0083020	snoRNA:Psi18S-640g	snoRNA:Psi18S-640g
FBgn0083021	FBgn0083021	snoRNA:Psi18S-640f	snoRNA:Psi18S-640f
FBgn0083022	FBgn0083022	snoRNA:Psi18S-640e	snoRNA:Psi18S-640e
FBgn0083023	FBgn0083023	snoRNA:Psi18S-640d	snoRNA:Psi18S-640d
FBgn0083024	FBgn0083024	snoRNA:Psi18S-640c	snoRNA:Psi18S-640c
FBgn0083025	FBgn0083025	snoRNA:Psi18S-640b	snoRNA:Psi18S-640b
FBgn0083026	FBgn0083026	snoRNA:Psi18S-640a	snoRNA:Psi18S-640a
FBgn0083027	FBgn0083027	snoRNA:Psi18S-531	snoRNA:Psi18S-531
FBgn0083028	FBgn0083028	snoRNA:Psi18S-525k	snoRNA:Psi18S-525k
FBgn0083029	FBgn0083029	snoRNA:Psi18S-525j	snoRNA:Psi18S-525j
FBgn0083030	FBgn0083030	snoRNA:Psi18S-525i	snoRNA:Psi18S-525i
FBgn0083031	FBgn0083031	snoRNA:Psi18S-525h	snoRNA:Psi18S-525h
FBgn0083032	FBgn0083032	snoRNA:Psi18S-525g	snoRNA:Psi18S-525g
FBgn0083033	FBgn0083033	snoRNA:Psi18S-525f	snoRNA:Psi18S-525f
FBgn0083034	FBgn0083034	snoRNA:Psi18S-525e	snoRNA:Psi18S-525e
FBgn0083035	FBgn0083035	snoRNA:Psi18S-525d	snoRNA:Psi18S-525d
FBgn0083036	FBgn0083036	snoRNA:Psi18S-525c	snoRNA:Psi18S-525c
FBgn0083037	FBgn0083037	snoRNA:Psi18S-525b	snoRNA:Psi18S-525b
FBgn0083038	FBgn0083038	snoRNA:Psi18S-525a	snoRNA:Psi18S-525a
FBgn0083039	FBgn0083039	snoRNA:Psi18S-301	snoRNA:Psi18S-301
FBgn0083040	FBgn0083040	snoRNA:Psi18S-1854c	snoRNA:Psi18S-1854c
FBgn0083041	FBgn0083041	snoRNA:Psi18S-1854b	snoRNA:Psi18S-1854b
FBgn0083042	FBgn0083042	snoRNA:Psi18S-1854a	snoRNA:Psi18S-1854a
FBgn0083044	FBgn0083044	snoRNA:Psi18S-1397	snoRNA:Psi18S-1397
FBgn0083045	FBgn0083045	snoRNA:Psi18S-1389b	snoRNA:Psi18S-1389b
FBgn0083046	FBgn0083046	snoRNA:Psi18S-1389a	snoRNA:Psi18S-1389a
FBgn0083047	FBgn0083047	snoRNA:Psi18S-1377e	snoRNA:Psi18S-1377e
FBgn0083048	FBgn0083048	snoRNA:Psi18S-1377d	snoRNA:Psi18S-1377d
FBgn0083049	FBgn0083049	snoRNA:Psi18S-1377c	snoRNA:Psi18S-1377c
FBgn0083050	FBgn0083050	snoRNA:Psi18S-1377b	snoRNA:Psi18S-1377b
FBgn0083053	FBgn0083053	snoRNA:Psi18S-1347b	snoRNA:Psi18S-1347b
FBgn0083054	FBgn0083054	snoRNA:Psi18S-1347a	snoRNA:Psi18S-1347a
FBgn0083055	FBgn0083055	snoRNA:Psi18S-1295	snoRNA:Psi18S-1295
FBgn0083057	FBgn0083057	snoRNA:Psi18S-110	snoRNA:Psi18S-110
FBgn0083058	FBgn0083058	snoRNA:Psi18S-1086	snoRNA:Psi18S-1086
FBgn0083068	FBgn0083068	-	CG33947
FBgn0083120	FBgn0083120	U snoRNA host gene 8	Uhg8
FBgn0083121	FBgn0083121	U snoRNA host gene 7	Uhg7
FBgn0083123	FBgn0083123	U snoRNA host gene 5	Uhg5
FBgn0083124	FBgn0083124	U snoRNA host gene 4	Uhg4
FBgn0083141	FBgn0083141	Serpin 28B	Spn28B
FBgn0083167	FBgn0083167	Neb-cGP	Neb-cGP
FBgn0083228	FBgn0083228	Frequenin 2	Frq2
FBgn0083936	FBgn0083936	Accessory gland protein 54A1	Acp54A1
FBgn0083938	FBgn0083938	BG642163	BG642163
FBgn0083940	FBgn0083940	RhoU	RhoU
FBgn0083941	FBgn0083941	-	CG34105
FBgn0083942	FBgn0083942	-	CG34106
FBgn0083943	FBgn0083943	-	CG34107
FBgn0083945	FBgn0083945	-	CG34109
FBgn0083946	FBgn0083946	lost boys	lobo
FBgn0083949	FBgn0083949	sidestep III	side-III
FBgn0083950	FBgn0083950	sidestep VI	side-VI
FBgn0083951	FBgn0083951	-	CG34115
FBgn0083952	FBgn0083952	-	CG34116
FBgn0083953	FBgn0083953	-	CG34117
FBgn0083956	FBgn0083956	-	CG34120
FBgn0083960	FBgn0083960	-	CG34124
FBgn0083961	FBgn0083961	-	CG34125
FBgn0083962	FBgn0083962	-	CG34126
FBgn0083963	FBgn0083963	Neuroligin 3	Nlg3
FBgn0083965	FBgn0083965	-	CG34129
FBgn0083966	FBgn0083966	-	CG34130
FBgn0083967	FBgn0083967	Muted	Muted
FBgn0083968	FBgn0083968	-	CG34132
FBgn0083969	FBgn0083969	-	CG34133
FBgn0083970	FBgn0083970	-	CG34134
FBgn0083971	FBgn0083971	-	CG34135
FBgn0083972	FBgn0083972	-	CG34136
FBgn0083973	FBgn0083973	disrupted underground network	dunk
FBgn0083974	FBgn0083974	-	CG34138
FBgn0083975	FBgn0083975	Neuroligin 4	Nlg4
FBgn0083976	FBgn0083976	-	CG34140
FBgn0083977	FBgn0083977	-	CG34141
FBgn0083978	FBgn0083978	-	CG17672
FBgn0083979	FBgn0083979	Ionotropic receptor 10a	Ir10a
FBgn0083981	FBgn0083981	Runt related A	RunxA
FBgn0083983	FBgn0083983	mitochondrial ribosomal protein L34	mRpL34
FBgn0083984	FBgn0083984	-	CG34148
FBgn0083985	FBgn0083985	-	CG34149
FBgn0083986	FBgn0083986	-	CG34150
FBgn0083987	FBgn0083987	small nuclear RNA U11	snRNA:U11
FBgn0083988	FBgn0083988	snoRNA:Me28S-C3420a	snoRNA:Me28S-C3420a
FBgn0083989	FBgn0083989	snoRNA:Me28S-C3420b	snoRNA:Me28S-C3420b
FBgn0083990	FBgn0083990	long non-coding RNA:sphinx	lncRNA:sphinx
FBgn0083991	FBgn0083991	-	CG34155
FBgn0083992	FBgn0083992	MAP kinase-specific phosphatase	Mkp
FBgn0083994	FBgn0083994	long non-coding RNA:CR41352	lncRNA:CR41352
FBgn0084001	FBgn0084001	-	CG41434
FBgn0084008	FBgn0084008	long non-coding RNA:CR41443	lncRNA:CR41443
FBgn0085188	FBgn0085188	-	CG34159
FBgn0085190	FBgn0085190	-	CG34161
FBgn0085191	FBgn0085191	-	CG34162
FBgn0085192	FBgn0085192	-	CG34163
FBgn0085193	FBgn0085193	-	CG34164
FBgn0085194	FBgn0085194	-	CG34165
FBgn0085195	FBgn0085195	-	CG34166
FBgn0085196	FBgn0085196	-	CG34167
FBgn0085197	FBgn0085197	-	CG34168
FBgn0085198	FBgn0085198	-	CG34169
FBgn0085199	FBgn0085199	-	CG34170
FBgn0085200	FBgn0085200	-	CG34171
FBgn0085201	FBgn0085201	-	CG34172
FBgn0085202	FBgn0085202	-	CG34173
FBgn0085203	FBgn0085203	-	CG34174
FBgn0085204	FBgn0085204	-	CG34175
FBgn0085205	FBgn0085205	-	CG34176
FBgn0085206	FBgn0085206	-	CG34177
FBgn0085207	FBgn0085207	-	CG34178
FBgn0085208	FBgn0085208	-	CG34179
FBgn0085209	FBgn0085209	-	CG34180
FBgn0085210	FBgn0085210	-	CG34181
FBgn0085211	FBgn0085211	Ribosomal protein S28-like	RpS28-like
FBgn0085212	FBgn0085212	-	CG34183
FBgn0085213	FBgn0085213	-	CG34184
FBgn0085214	FBgn0085214	-	CG34185
FBgn0085217	FBgn0085217	-	CG34188
FBgn0085218	FBgn0085218	-	CG34189
FBgn0085219	FBgn0085219	-	CG34190
FBgn0085220	FBgn0085220	Ubiquitin-fold modifier 1	Ufm1
FBgn0085222	FBgn0085222	-	CG34193
FBgn0085223	FBgn0085223	-	CG34194
FBgn0085224	FBgn0085224	-	CG34195
FBgn0085225	FBgn0085225	-	CG34196
FBgn0085227	FBgn0085227	-	CG34198
FBgn0085228	FBgn0085228	-	CG34199
FBgn0085229	FBgn0085229	-	CG34200
FBgn0085230	FBgn0085230	-	CG34201
FBgn0085231	FBgn0085231	-	CG34202
FBgn0085232	FBgn0085232	-	CG34203
FBgn0085233	FBgn0085233	-	CG34204
FBgn0085234	FBgn0085234	-	CG34205
FBgn0085235	FBgn0085235	-	CG34206
FBgn0085236	FBgn0085236	-	CG34207
FBgn0085237	FBgn0085237	-	CG34208
FBgn0085239	FBgn0085239	-	CG34210
FBgn0085240	FBgn0085240	-	CG34211
FBgn0085241	FBgn0085241	-	CG34212
FBgn0085242	FBgn0085242	-	CG34213
FBgn0085243	FBgn0085243	-	CG34214
FBgn0085244	FBgn0085244	-	CG34215
FBgn0085245	FBgn0085245	-	CG34216
